body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_distal_heavy,push_to_zone,nominal,23007,v1,True,True,1.0,0.025897452507694173,0.025897452507694173,6.2554202392493e-11,720,720,0,False,,2ebd5a46a509772b,0.8899497935679468,0.24923210871637502,34.13263951652764,0,0,0,0,True,True,28,4,24,147,0.006802721088435374,0.5918367346938775,24,0.16818440785654473,0.8909450576416136,0.25244301818467574,0.6352896948889049
arm5_distal_heavy,push_to_zone,nominal,23008,v1,True,True,1.0,0.024664404713791725,0.024664404713791725,1.829108424287953e-11,720,720,0,False,,2ebd5a46a509772b,0.8729153503471483,0.25324258753254186,31.41091091263148,0,0,0,0,True,True,33,5,28,145,0.0,0.6,21,0.1748446175270458,1.0176148272845058,0.2563579703526375,0.6208502754068714
arm5_distal_heavy,push_to_zone,nominal,23009,v1,True,True,1.0,0.02794533812452658,0.02794533812452658,3.2778799848596474e-11,720,720,0,False,,2ebd5a46a509772b,0.8123172535213241,0.2463391854223575,31.92084439378556,0,0,0,0,True,True,28,4,24,154,0.006493506493506494,0.5324675324675324,20,0.1556753048274724,0.9540697631361624,0.2470615632156872,0.5558984553295754
arm5_distal_heavy,push_to_zone,nominal,23010,v1,True,True,1.0,0.021283695464681552,0.021283695464681552,2.4595025448870763e-11,720,720,0,False,,2ebd5a46a509772b,0.8484876036134477,0.24351655843848222,29.20798023518805,0,0,0,0,True,True,34,5,29,150,0.0,0.5933333333333334,22,0.18165096085849947,0.8798428223237803,0.24722895463715022,0.6242821643064813
arm5_distal_heavy,push_to_zone,nominal,23011,v1,True,True,1.0,0.01384891033834254,0.01384891033834254,2.971046179735457e-11,720,720,0,False,,2ebd5a46a509772b,0.9997012081676013,0.26932071513898537,32.91963475523774,0,0,0,0,True,True,33,5,28,158,0.0,0.5253164556962026,26,0.19391359473282904,0.7956629849276224,0.2683653608037246,0.7319260558683287
arm5_distal_heavy,push_to_zone,nominal,23012,v1,True,True,1.0,0.02058248357074747,0.02058248357074747,5.104207340081954e-05,720,720,0,False,,2ebd5a46a509772b,0.7870661569325237,0.23611027795900294,25.81105612447821,0,0,0,0,True,True,25,4,21,143,0.0,0.6083916083916084,23,0.17934860782230713,0.919686145323937,0.23866637596826012,0.5735888845325365
arm5_distal_heavy,push_to_zone,nominal,23013,v1,True,True,1.0,0.007128022633125483,0.007128022633125483,0.00023577734463308187,720,720,0,False,,2ebd5a46a509772b,0.7845824540307857,0.23819510588458453,28.717941475384027,0,0,0,0,True,True,33,5,28,148,0.0,0.6013513513513513,24,0.1906609548908143,0.9641398394180648,0.23943337916364524,0.5699846452418482
arm5_distal_heavy,push_to_zone,nominal,23014,v1,True,True,1.0,0.010048768927696095,0.010048768927696095,0.00015331717089734533,720,720,0,False,,2ebd5a46a509772b,0.8120338561961975,0.24191500981809233,30.738754974014984,0,0,0,0,True,True,32,5,27,151,0.0,0.5562913907284768,22,0.19234977969059705,0.8686287941121064,0.24236570089190584,0.5637752060948835
arm5_distal_heavy,push_to_zone,nominal,23015,v1,True,True,1.0,0.04410457437296582,0.04410457437296582,4.457389036992287e-11,720,720,0,False,,2ebd5a46a509772b,0.888871045220615,0.25427099315634133,32.353540190956046,0,0,0,0,True,True,34,5,29,158,0.006329113924050633,0.5759493670886076,21,0.15077785772738822,0.9423009472305359,0.24610136346342712,0.6107760392692994
arm5_distal_heavy,push_to_zone,nominal,23016,v1,True,True,1.0,0.035731432885001795,0.035731432885001795,1.310325445210927e-11,720,720,0,False,,2ebd5a46a509772b,0.8460678732598517,0.24768399724654852,30.21699143245113,0,0,0,0,True,True,35,5,30,150,0.0,0.5933333333333334,24,0.16372139026965513,0.894264660253836,0.2486728014585131,0.6112327884725466
arm5_distal_heavy,push_to_zone,nominal,23017,v1,True,True,1.0,0.013592922625223242,0.013592922625223242,0.00020088659234865317,720,720,0,False,,2ebd5a46a509772b,0.8321194931868652,0.24201932312309365,27.313869511173767,0,0,0,0,True,True,26,4,22,145,0.0,0.5793103448275863,23,0.18521622591365958,0.9187667771289005,0.24411133335784227,0.6040060504407556
arm5_distal_heavy,push_to_zone,nominal,23018,v1,True,True,1.0,0.012026383003479515,0.012026383003479515,8.382083710998516e-05,720,720,0,False,,2ebd5a46a509772b,0.8304881081039892,0.2508208404408188,28.34824551303139,0,0,0,0,True,True,31,5,26,147,0.0,0.5170068027210885,21,0.19637471948370136,0.7227521814078887,0.25215073279395495,0.5875351885824767
arm5_distal_heavy,push_to_zone,nominal,23019,v1,True,True,1.0,0.017346486441931003,0.017346486441931003,1.909450515479387e-11,720,720,0,False,,2ebd5a46a509772b,0.8400352140214005,0.24949255749536908,31.233362812762003,0,0,0,0,True,True,29,4,25,149,0.0,0.5503355704697986,27,0.17347491128949233,0.8216050698785486,0.25004240684509843,0.5911628896634378
arm5_distal_heavy,push_to_zone,nominal,23020,v1,True,True,1.0,0.030440266993098663,0.030440266993098663,4.070311860002081e-11,720,720,0,False,,2ebd5a46a509772b,0.8217471098739164,0.24740595712195582,30.160246624370178,0,0,0,0,True,True,26,4,22,144,0.006944444444444444,0.5763888888888888,24,0.16332358827299617,0.8925522996733157,0.25000290540881076,0.5832763540091976
arm5_distal_heavy,push_to_zone,nominal,23021,v1,True,True,1.0,0.030624030481411227,0.030624030481411227,5.356882232606403e-08,720,720,0,False,,2ebd5a46a509772b,0.8631967463872052,0.2501292167866141,29.99053407684902,0,0,0,0,True,True,33,5,28,152,0.006578947368421052,0.5921052631578947,26,0.16904054353599723,0.8842826827153983,0.2522832910322997,0.6133635146748135
arm5_distal_heavy,push_to_zone,nominal,23022,v1,True,True,1.0,0.007291676156687027,0.007291676156687027,0.00027193655650427476,720,720,0,False,,2ebd5a46a509772b,0.763641672913606,0.23341266625125137,25.137011916188847,0,0,0,0,True,True,35,6,29,160,0.0,0.675,28,0.20068594222309158,0.9613760932356875,0.23446830282174802,0.567505703913076
arm5_distal_heavy,push_to_zone,nominal,23023,v1,True,True,1.0,0.018275786375947324,0.018275786375947324,1.3147708140834742e-11,720,720,0,False,,2ebd5a46a509772b,0.9376869260892127,0.25594804634572144,31.786822688967064,0,0,0,0,True,True,28,5,23,150,0.0,0.5133333333333333,22,0.17999179755512418,0.8462448894146888,0.2565650411597154,0.68798051814312
arm5_distal_heavy,push_to_zone,nominal,23024,v1,True,True,1.0,0.027624081326442687,0.027624081326442687,5.6816993667832546e-08,720,720,0,False,,2ebd5a46a509772b,0.8238795600176188,0.24443587945186865,29.934796297097503,0,0,0,0,True,True,32,5,27,151,0.006622516556291391,0.5960264900662252,22,0.1732014139622838,0.942506502266121,0.24768754174465024,0.5855755659393549
arm5_distal_heavy,push_to_zone,low_friction,23001,v1,True,True,1.0,0.011690304807637709,0.011690304807637709,0.0006292683191906457,720,720,0,False,,2ebd5a46a509772b,0.759422716393821,0.2360682695995588,26.456286768193763,0,0,0,0,True,True,35,8,27,176,0.0,0.7045454545454546,29,0.18835799923817545,1.092086349442384,0.23149812820080495,0.5494731820254035
arm5_distal_heavy,push_to_zone,low_friction,23002,v1,True,True,1.0,0.020246211293439818,0.020246211293439818,0.00029982261250338443,720,720,0,False,,2ebd5a46a509772b,0.7230719180065113,0.2330605268762726,26.189813585494708,0,0,0,0,True,True,34,8,26,173,0.0,0.7283236994219653,28,0.1810287123236025,0.971697265152425,0.22825849042036725,0.5195905836319512
arm5_distal_heavy,push_to_zone,low_friction,23003,v1,True,True,1.0,0.0069752612220765516,0.0069752612220765516,8.994128540301381e-07,720,720,0,False,,2ebd5a46a509772b,0.8601302250260829,0.2546473575929212,35.83132888716035,0,0,0,0,True,True,32,9,23,148,0.0,0.4797297297297297,21,0.18505179037964525,0.633238528190207,0.2523786729299981,0.6195032194514174
arm5_distal_heavy,push_to_zone,low_friction,23004,v1,True,True,1.0,0.01823831277814548,0.01823831277814548,2.9986397474604287e-05,720,720,0,False,,2ebd5a46a509772b,0.8679703867014676,0.25153238452224735,32.72952008214683,0,0,0,0,True,True,31,9,22,150,0.0,0.6066666666666667,19,0.1720310861997922,0.8109419165071512,0.24762122164644723,0.6224438670589096
arm5_distal_heavy,push_to_zone,low_friction,23005,v1,True,True,1.0,0.0069457879611878725,0.0069457879611878725,2.306215661110075e-05,720,720,0,False,,2ebd5a46a509772b,0.8484880150824008,0.24782678962558985,30.427146504441353,0,0,0,0,True,True,37,9,28,173,0.0,0.6242774566473989,28,0.21121495164441176,0.8137618373003185,0.2446016606884242,0.6317101143607342
arm5_distal_heavy,push_to_zone,low_friction,23006,v1,True,True,1.0,0.017802469993696852,0.017802469993696852,6.332515906719267e-05,720,720,0,False,,2ebd5a46a509772b,0.8214201696686554,0.2475106701396044,31.51454206249677,0,0,0,0,True,True,33,8,25,156,0.0,0.5961538461538461,23,0.17966502901181292,0.9039931350495564,0.2442674826489066,0.5925766766387541
arm5_distal_heavy,push_to_zone,low_friction,23007,v1,True,True,1.0,0.012529120826470931,0.012529120826470931,7.69683906999794e-07,720,720,0,False,,2ebd5a46a509772b,0.9367815549534344,0.25773234847733434,34.53130687299109,0,0,0,0,True,True,29,8,21,160,0.0,0.55625,29,0.1858567406428366,0.8254557370682504,0.25396017137747723,0.6916750113242958
arm5_distal_heavy,push_to_zone,low_friction,23008,v1,True,True,1.0,0.011506842583503877,0.011506842583503877,1.616212534632343e-05,720,720,0,False,,2ebd5a46a509772b,0.9039427331732295,0.2590337348271259,32.93064454808553,0,0,0,0,True,True,37,9,28,156,0.0,0.6346153846153846,23,0.18488454269457316,0.9274705095098841,0.25744325831044135,0.6855094587100363
arm5_distal_heavy,push_to_zone,low_friction,23009,v1,True,True,1.0,0.028321460665071286,0.028321460665071286,4.371590540568761e-11,720,720,0,False,,2ebd5a46a509772b,0.8436166869322923,0.25278233817154017,32.96882955357114,0,0,0,0,True,True,30,6,24,149,0.0,0.5503355704697986,24,0.1577605771526746,0.7702473827293866,0.24957799969562108,0.6159260559481701
arm5_distal_heavy,push_to_zone,low_friction,23010,v1,True,True,1.0,0.006886771221300468,0.006886771221300468,8.24434610382431e-05,720,720,0,False,,2ebd5a46a509772b,0.884564085132141,0.2510683689348698,30.451393048940666,0,0,0,0,True,True,37,10,27,172,0.0,0.622093023255814,30,0.20527344475885506,0.9253475616405867,0.24787992397776762,0.6674353408574065
arm5_distal_heavy,push_to_zone,low_friction,23011,v1,False,False,0.6666666666666666,0.04859649124696781,0.04859649124696781,0.16688656275816716,720,497,0,True,stage_timeout,2ebd5a46a509772b,1.0299264436459263,0.2739501050761754,39.334420308482485,0,0,0,0,True,False,55,9,46,330,0.006060606060606061,0.2878787878787879,23,0.14364413567028544,0.533315550124087,0.26928142650859993,0.7695098080771872
